objectid,event_year,event_month,event_dow,event_type
272714,2023,May,Tuesday,Overdose
272715,2023,May,Tuesday,Person in Crisis
272716,2023,May,Tuesday,Overdose
272717,2023,May,Tuesday,Suicide-related
272718,2023,May,Tuesday,Person in Crisis
272719,2023,May,Tuesday,Person in Crisis
272720,2023,May,Tuesday,Person in Crisis
272721,2023,May,Tuesday,Overdose
272722,2023,May,Tuesday,Overdose
272723,2023,May,Tuesday,Person in Crisis
272724,2023,May,Tuesday,Person in Crisis
272725,2023,May,Tuesday,Person in Crisis
272726,2023,May,Tuesday,Person in Crisis
272727,2023,May,Tuesday,Suicide-related
272728,2023,May,Tuesday,Suicide-related
272729,2023,May,Tuesday,Suicide-related
272730,2023,May,Tuesday,Overdose
272731,2023,May,Tuesday,Person in Crisis
272732,2023,May,Tuesday,Suicide-related
272733,2023,May,Tuesday,Person in Crisis
272734,2023,May,Tuesday,Suicide-related
272735,2023,May,Tuesday,Person in Crisis
272736,2023,May,Tuesday,Person in Crisis
272737,2023,May,Tuesday,Person in Crisis
272738,2023,May,Tuesday,Overdose
272739,2023,May,Tuesday,Overdose
272740,2023,May,Tuesday,Suicide-related
272741,2023,May,Tuesday,Overdose
272742,2023,May,Tuesday,Overdose
272743,2023,May,Tuesday,Person in Crisis
272744,2023,May,Tuesday,Overdose
272745,2023,May,Tuesday,Suicide-related
272746,2023,May,Tuesday,Overdose
272747,2023,May,Tuesday,Person in Crisis
272748,2023,May,Tuesday,Person in Crisis
272749,2023,May,Tuesday,Person in Crisis
272750,2023,May,Tuesday,Person in Crisis
272751,2023,May,Tuesday,Suicide-related
272752,2023,May,Tuesday,Suicide-related
272753,2023,May,Tuesday,Suicide-related
272754,2023,May,Tuesday,Suicide-related
272755,2023,May,Wednesday,Suicide-related
272756,2023,May,Wednesday,Suicide-related
272757,2023,May,Wednesday,Person in Crisis
272758,2023,May,Wednesday,Suicide-related
272759,2023,May,Wednesday,Person in Crisis
272760,2023,May,Wednesday,Overdose
272761,2023,May,Wednesday,Overdose
272762,2023,May,Wednesday,Overdose
272763,2023,May,Wednesday,Person in Crisis
272764,2023,May,Wednesday,Suicide-related
272765,2023,May,Wednesday,Overdose
272766,2023,May,Wednesday,Person in Crisis
272767,2023,May,Wednesday,Person in Crisis
272768,2023,May,Wednesday,Person in Crisis
272769,2023,May,Wednesday,Person in Crisis
272770,2023,May,Wednesday,Person in Crisis
272771,2023,May,Wednesday,Person in Crisis
272772,2023,May,Wednesday,Overdose
272773,2023,May,Wednesday,Person in Crisis
272774,2023,May,Wednesday,Overdose
272775,2023,May,Wednesday,Overdose
272776,2023,May,Wednesday,Overdose
272777,2023,May,Wednesday,Person in Crisis
272778,2023,May,Wednesday,Person in Crisis
272779,2023,May,Wednesday,Overdose
272780,2023,May,Wednesday,Person in Crisis
272781,2023,May,Wednesday,Suicide-related
272782,2023,May,Wednesday,Suicide-related
272783,2023,May,Wednesday,Person in Crisis
272784,2023,May,Wednesday,Overdose
272785,2023,May,Wednesday,Person in Crisis
272786,2023,May,Wednesday,Overdose
272787,2023,May,Wednesday,Person in Crisis
272788,2023,May,Wednesday,Person in Crisis
272789,2023,May,Wednesday,Overdose
272790,2023,May,Wednesday,Person in Crisis
272791,2023,May,Wednesday,Person in Crisis
272792,2023,May,Wednesday,Person in Crisis
272793,2023,May,Wednesday,Suicide-related
272794,2023,May,Wednesday,Suicide-related
272795,2023,May,Wednesday,Suicide-related
272796,2023,May,Wednesday,Overdose
272797,2023,May,Wednesday,Person in Crisis
272798,2023,May,Wednesday,Overdose
272799,2023,May,Wednesday,Suicide-related
272800,2023,May,Wednesday,Suicide-related
272801,2023,May,Wednesday,Suicide-related
272802,2023,May,Wednesday,Overdose
272803,2023,May,Wednesday,Person in Crisis
272804,2023,May,Wednesday,Person in Crisis
272805,2023,May,Wednesday,Overdose
272806,2023,May,Wednesday,Person in Crisis
272807,2023,May,Wednesday,Person in Crisis
272808,2023,May,Wednesday,Person in Crisis
272809,2023,May,Wednesday,Person in Crisis
272810,2023,May,Wednesday,Overdose
272811,2023,May,Wednesday,Person in Crisis
272812,2023,May,Wednesday,Person in Crisis
272813,2023,May,Wednesday,Suicide-related
272814,2023,May,Wednesday,Suicide-related
272815,2023,May,Wednesday,Person in Crisis
272816,2023,May,Wednesday,Overdose
272817,2023,May,Wednesday,Person in Crisis
272818,2023,May,Wednesday,Suicide-related
272819,2023,May,Wednesday,Person in Crisis
272820,2023,May,Wednesday,Suicide-related
272821,2023,May,Wednesday,Person in Crisis
272822,2023,May,Wednesday,Suicide-related
272823,2023,May,Wednesday,Person in Crisis
272824,2023,May,Wednesday,Person in Crisis
272825,2023,May,Wednesday,Person in Crisis
272826,2023,May,Wednesday,Overdose
272827,2023,May,Wednesday,Person in Crisis
272828,2023,May,Wednesday,Person in Crisis
272829,2023,May,Wednesday,Overdose
272830,2023,May,Wednesday,Overdose
272831,2023,May,Wednesday,Person in Crisis
272832,2023,May,Wednesday,Person in Crisis
272833,2023,May,Wednesday,Person in Crisis
272834,2023,May,Wednesday,Person in Crisis
272835,2023,May,Wednesday,Person in Crisis
272836,2023,May,Wednesday,Suicide-related
272837,2023,May,Wednesday,Person in Crisis
272838,2023,May,Wednesday,Suicide-related
272839,2023,May,Wednesday,Person in Crisis
272840,2023,May,Wednesday,Overdose
272841,2023,May,Wednesday,Overdose
272842,2023,May,Wednesday,Person in Crisis
272843,2023,May,Wednesday,Suicide-related
272844,2023,May,Wednesday,Overdose
272845,2023,May,Wednesday,Person in Crisis
272846,2023,May,Wednesday,Suicide-related
272847,2023,May,Wednesday,Overdose
272848,2023,May,Wednesday,Suicide-related
272849,2023,May,Wednesday,Suicide-related
272850,2023,May,Wednesday,Overdose
272851,2023,May,Wednesday,Suicide-related
272852,2023,May,Wednesday,Overdose
272853,2023,May,Wednesday,Person in Crisis
272854,2023,May,Wednesday,Person in Crisis
272855,2023,May,Wednesday,Suicide-related
272856,2023,May,Wednesday,Person in Crisis
272857,2023,May,Wednesday,Overdose
272858,2023,May,Wednesday,Person in Crisis
272859,2023,May,Wednesday,Person in Crisis
272860,2023,May,Wednesday,Person in Crisis
272861,2023,May,Wednesday,Overdose
272862,2023,May,Wednesday,Person in Crisis
272863,2023,May,Wednesday,Suicide-related
272864,2023,May,Wednesday,Person in Crisis
272865,2023,May,Wednesday,Person in Crisis
272866,2023,May,Wednesday,Overdose
272867,2023,May,Wednesday,Suicide-related
272868,2023,May,Wednesday,Person in Crisis
272869,2023,May,Wednesday,Suicide-related
272870,2023,May,Wednesday,Person in Crisis
272871,2023,May,Wednesday,Overdose
272872,2023,May,Wednesday,Person in Crisis
272873,2023,May,Wednesday,Suicide-related
272874,2023,May,Wednesday,Suicide-related
272875,2023,May,Wednesday,Overdose
272876,2023,May,Wednesday,Overdose
272877,2023,May,Wednesday,Suicide-related
272878,2023,May,Wednesday,Person in Crisis
272879,2023,May,Wednesday,Suicide-related
272880,2023,May,Wednesday,Person in Crisis
272881,2023,May,Wednesday,Person in Crisis
272882,2023,May,Wednesday,Person in Crisis
272883,2023,May,Wednesday,Overdose
272884,2023,May,Wednesday,Person in Crisis
272885,2023,May,Wednesday,Suicide-related
272886,2023,May,Wednesday,Person in Crisis
272887,2023,May,Wednesday,Suicide-related
272888,2023,June,Thursday,Person in Crisis
272889,2023,June,Thursday,Person in Crisis
272890,2023,June,Thursday,Suicide-related
272891,2023,June,Thursday,Person in Crisis
272892,2023,June,Thursday,Suicide-related
272893,2023,June,Thursday,Person in Crisis
272894,2023,June,Thursday,Person in Crisis
272895,2023,June,Thursday,Person in Crisis
272896,2023,June,Thursday,Suicide-related
272897,2023,June,Thursday,Overdose
272898,2023,June,Thursday,Suicide-related
272899,2023,June,Thursday,Overdose
272900,2023,June,Thursday,Overdose
272901,2023,June,Thursday,Person in Crisis
272902,2023,June,Thursday,Person in Crisis
272903,2023,June,Thursday,Person in Crisis
272904,2023,June,Thursday,Person in Crisis
272905,2023,June,Thursday,Overdose
272906,2023,June,Thursday,Person in Crisis
272907,2023,June,Thursday,Suicide-related
272908,2023,June,Thursday,Suicide-related
272909,2023,June,Thursday,Overdose
272910,2023,June,Thursday,Overdose
272911,2023,June,Thursday,Overdose
272912,2023,June,Thursday,Overdose
272913,2023,June,Thursday,Suicide-related
272914,2023,June,Thursday,Person in Crisis
272915,2023,June,Thursday,Person in Crisis
272916,2023,June,Thursday,Suicide-related
272917,2023,June,Thursday,Person in Crisis
272918,2023,June,Thursday,Suicide-related
272919,2023,June,Thursday,Person in Crisis
272920,2023,June,Thursday,Person in Crisis
272921,2023,June,Thursday,Person in Crisis
272922,2023,June,Thursday,Person in Crisis
272923,2023,June,Thursday,Suicide-related
272924,2023,June,Thursday,Person in Crisis
272925,2023,June,Thursday,Person in Crisis
272926,2023,June,Thursday,Overdose
272927,2023,June,Thursday,Person in Crisis
272928,2023,June,Thursday,Person in Crisis
272929,2023,June,Thursday,Suicide-related
272930,2023,June,Thursday,Person in Crisis
272931,2023,June,Thursday,Suicide-related
272932,2023,June,Thursday,Person in Crisis
272933,2023,June,Thursday,Person in Crisis
272934,2023,June,Thursday,Person in Crisis
272935,2023,June,Thursday,Suicide-related
272936,2023,June,Thursday,Overdose
272937,2023,June,Thursday,Person in Crisis
272938,2023,June,Thursday,Person in Crisis
272939,2023,June,Thursday,Overdose
272940,2023,June,Thursday,Overdose
272941,2023,June,Thursday,Overdose
272942,2023,June,Thursday,Person in Crisis
272943,2023,June,Thursday,Person in Crisis
272944,2023,June,Thursday,Suicide-related
272945,2023,June,Thursday,Suicide-related
272946,2023,June,Thursday,Person in Crisis
272947,2023,June,Thursday,Suicide-related
272948,2023,June,Thursday,Overdose
272949,2023,June,Thursday,Suicide-related
272950,2023,June,Thursday,Person in Crisis
272951,2023,June,Thursday,Person in Crisis
272952,2023,June,Thursday,Overdose
272953,2023,June,Thursday,Suicide-related
272954,2023,June,Thursday,Suicide-related
272955,2023,June,Thursday,Suicide-related
272956,2023,June,Thursday,Person in Crisis
272957,2023,June,Thursday,Person in Crisis
272958,2023,June,Thursday,Overdose
272959,2023,June,Thursday,Suicide-related
272960,2023,June,Thursday,Person in Crisis
272961,2023,June,Thursday,Person in Crisis
272962,2023,June,Thursday,Suicide-related
272963,2023,June,Thursday,Overdose
272964,2023,June,Thursday,Person in Crisis
272965,2023,June,Thursday,Person in Crisis
272966,2023,June,Thursday,Suicide-related
272967,2023,June,Thursday,Suicide-related
272968,2023,June,Thursday,Overdose
272969,2023,June,Thursday,Person in Crisis
272970,2023,June,Thursday,Person in Crisis
272971,2023,June,Thursday,Suicide-related
272972,2023,June,Thursday,Person in Crisis
272973,2023,June,Thursday,Suicide-related
272974,2023,June,Thursday,Overdose
272975,2023,June,Thursday,Person in Crisis
272976,2023,June,Thursday,Person in Crisis
272977,2023,June,Thursday,Suicide-related
272978,2023,June,Thursday,Suicide-related
272979,2023,June,Thursday,Person in Crisis
272980,2023,June,Thursday,Suicide-related
272981,2023,June,Thursday,Person in Crisis
272982,2023,June,Thursday,Suicide-related
272983,2023,June,Thursday,Suicide-related
272984,2023,June,Thursday,Overdose
272985,2023,June,Thursday,Overdose
272986,2023,June,Thursday,Person in Crisis
272987,2023,June,Friday,Person in Crisis
272988,2023,June,Friday,Person in Crisis
272989,2023,June,Friday,Suicide-related
272990,2023,June,Friday,Person in Crisis
272991,2023,June,Friday,Person in Crisis
272992,2023,June,Friday,Suicide-related
272993,2023,June,Friday,Person in Crisis
272994,2023,June,Friday,Person in Crisis
272995,2023,June,Friday,Overdose
272996,2023,June,Friday,Person in Crisis
272997,2023,June,Friday,Person in Crisis
272998,2023,June,Friday,Person in Crisis
272999,2023,June,Friday,Person in Crisis
273000,2023,June,Friday,Person in Crisis
273001,2023,June,Friday,Person in Crisis
273002,2023,June,Friday,Person in Crisis
273003,2023,June,Friday,Person in Crisis
273004,2023,June,Friday,Person in Crisis
273005,2023,June,Friday,Person in Crisis
273006,2023,June,Friday,Overdose
273007,2023,June,Friday,Overdose
273008,2023,June,Friday,Person in Crisis
273009,2023,June,Friday,Suicide-related
273010,2023,June,Friday,Person in Crisis
273011,2023,June,Friday,Overdose
273012,2023,June,Friday,Person in Crisis
273013,2023,June,Friday,Overdose
273014,2023,June,Friday,Suicide-related
273015,2023,June,Friday,Person in Crisis
273016,2023,June,Friday,Suicide-related
273017,2023,June,Friday,Person in Crisis
273018,2023,June,Friday,Person in Crisis
273019,2023,June,Friday,Suicide-related
273020,2023,June,Friday,Person in Crisis
273021,2023,June,Friday,Person in Crisis
273022,2023,June,Friday,Suicide-related
273023,2023,June,Friday,Suicide-related
273024,2023,June,Friday,Person in Crisis
273025,2023,June,Friday,Overdose
273026,2023,June,Friday,Overdose
273027,2023,June,Friday,Person in Crisis
273028,2023,June,Friday,Person in Crisis
273029,2023,June,Friday,Suicide-related
273030,2023,June,Friday,Suicide-related
273031,2023,June,Friday,Person in Crisis
273032,2023,June,Friday,Suicide-related
273033,2023,June,Friday,Suicide-related
273034,2023,June,Friday,Suicide-related
273035,2023,June,Friday,Suicide-related
273036,2023,June,Friday,Person in Crisis
273037,2023,June,Friday,Person in Crisis
273038,2023,June,Friday,Suicide-related
273039,2023,June,Friday,Person in Crisis
273040,2023,June,Friday,Suicide-related
273041,2023,June,Friday,Person in Crisis
273042,2023,June,Friday,Person in Crisis
273043,2023,June,Friday,Person in Crisis
273044,2023,June,Friday,Person in Crisis
273045,2023,June,Friday,Person in Crisis
273046,2023,June,Friday,Person in Crisis
273047,2023,June,Friday,Person in Crisis
273048,2023,June,Friday,Person in Crisis
273049,2023,June,Friday,Person in Crisis
273050,2023,June,Friday,Overdose
273051,2023,June,Friday,Overdose
273052,2023,June,Friday,Person in Crisis
273053,2023,June,Friday,Suicide-related
273054,2023,June,Friday,Person in Crisis
273055,2023,June,Friday,Person in Crisis
273056,2023,June,Friday,Suicide-related
273057,2023,June,Friday,Person in Crisis
273058,2023,June,Friday,Overdose
273059,2023,June,Friday,Person in Crisis
273060,2023,June,Friday,Person in Crisis
273061,2023,June,Friday,Suicide-related
273062,2023,June,Friday,Overdose
273063,2023,June,Friday,Person in Crisis
273064,2023,June,Friday,Suicide-related
273065,2023,June,Friday,Overdose
273066,2023,June,Friday,Overdose
273067,2023,June,Friday,Person in Crisis
273068,2023,June,Friday,Suicide-related
273069,2023,June,Friday,Suicide-related
273070,2023,June,Friday,Overdose
273071,2023,June,Friday,Person in Crisis
273072,2023,June,Friday,Suicide-related
273073,2023,June,Friday,Suicide-related
273074,2023,June,Friday,Person in Crisis
273075,2023,June,Friday,Person in Crisis
273076,2023,June,Friday,Person in Crisis
273077,2023,June,Friday,Suicide-related
273078,2023,June,Friday,Person in Crisis
273079,2023,June,Friday,Overdose
273080,2023,June,Friday,Overdose
273081,2023,June,Friday,Overdose
273082,2023,June,Friday,Person in Crisis
273083,2023,June,Friday,Overdose
273084,2023,June,Friday,Suicide-related
273085,2023,June,Friday,Overdose
273086,2023,June,Friday,Person in Crisis
273087,2023,June,Friday,Overdose
273088,2023,June,Friday,Person in Crisis
273089,2023,June,Friday,Suicide-related
273090,2023,June,Friday,Suicide-related
273091,2023,June,Friday,Person in Crisis
273092,2023,June,Friday,Person in Crisis
273093,2023,June,Friday,Suicide-related
273094,2023,June,Friday,Suicide-related
273095,2023,June,Friday,Person in Crisis
273096,2023,June,Friday,Person in Crisis
273097,2023,June,Friday,Person in Crisis
273098,2023,June,Friday,Suicide-related
273099,2023,June,Friday,Person in Crisis
273100,2023,June,Friday,Person in Crisis
273101,2023,June,Friday,Person in Crisis
273102,2023,June,Friday,Person in Crisis
273103,2023,June,Friday,Person in Crisis
273104,2023,June,Friday,Person in Crisis
273105,2023,June,Friday,Overdose
273106,2023,June,Friday,Person in Crisis
273107,2023,June,Friday,Person in Crisis
273108,2023,June,Friday,Suicide-related
273109,2023,June,Saturday,Person in Crisis
273110,2023,June,Saturday,Overdose
273111,2023,June,Saturday,Overdose
273112,2023,June,Saturday,Person in Crisis
273113,2023,June,Saturday,Person in Crisis
273114,2023,June,Saturday,Suicide-related
273115,2023,June,Saturday,Person in Crisis
273116,2023,June,Saturday,Suicide-related
273117,2023,June,Saturday,Person in Crisis
273118,2023,June,Saturday,Overdose
273119,2023,June,Saturday,Suicide-related
273120,2023,June,Saturday,Suicide-related
273121,2023,June,Saturday,Person in Crisis
273122,2023,June,Saturday,Suicide-related
273123,2023,June,Saturday,Person in Crisis
273124,2023,June,Saturday,Person in Crisis
273125,2023,June,Saturday,Person in Crisis
273126,2023,June,Saturday,Suicide-related
273127,2023,June,Saturday,Person in Crisis
273128,2023,June,Saturday,Person in Crisis
273129,2023,June,Saturday,Person in Crisis
273130,2023,June,Saturday,Overdose
273131,2023,June,Saturday,Person in Crisis
273132,2023,June,Saturday,Overdose
273133,2023,June,Saturday,Suicide-related
273134,2023,June,Saturday,Person in Crisis
273135,2023,June,Saturday,Person in Crisis
273136,2023,June,Saturday,Person in Crisis
273137,2023,June,Saturday,Person in Crisis
273138,2023,June,Saturday,Person in Crisis
273139,2023,June,Saturday,Person in Crisis
273140,2023,June,Saturday,Person in Crisis
273141,2023,June,Saturday,Suicide-related
273142,2023,June,Saturday,Person in Crisis
273143,2023,June,Saturday,Person in Crisis
273144,2023,June,Saturday,Suicide-related
273145,2023,June,Saturday,Person in Crisis
273146,2023,June,Saturday,Suicide-related
273147,2023,June,Saturday,Suicide-related
273148,2023,June,Saturday,Person in Crisis
273149,2023,June,Saturday,Person in Crisis
273150,2023,June,Saturday,Person in Crisis
273151,2023,June,Saturday,Person in Crisis
273152,2023,June,Saturday,Overdose
273153,2023,June,Saturday,Suicide-related
273154,2023,June,Saturday,Person in Crisis
273155,2023,June,Saturday,Overdose
273156,2023,June,Saturday,Suicide-related
273157,2023,June,Saturday,Person in Crisis
273158,2023,June,Saturday,Suicide-related
273159,2023,June,Saturday,Suicide-related
273160,2023,June,Saturday,Suicide-related
273161,2023,June,Saturday,Suicide-related
273162,2023,June,Saturday,Person in Crisis
273163,2023,June,Saturday,Person in Crisis
273164,2023,June,Saturday,Person in Crisis
273165,2023,June,Saturday,Person in Crisis
273166,2023,June,Saturday,Overdose
273167,2023,June,Saturday,Suicide-related
273168,2023,June,Saturday,Person in Crisis
273169,2023,June,Saturday,Suicide-related
273170,2023,June,Saturday,Person in Crisis
273171,2023,June,Saturday,Person in Crisis
273172,2023,June,Saturday,Overdose
273173,2023,June,Saturday,Person in Crisis
273174,2023,June,Saturday,Overdose
273175,2023,June,Saturday,Suicide-related
273176,2023,June,Saturday,Person in Crisis
273177,2023,June,Saturday,Overdose
273178,2023,June,Saturday,Suicide-related
273179,2023,June,Saturday,Overdose
273180,2023,June,Saturday,Person in Crisis
273181,2023,June,Saturday,Overdose
273182,2023,June,Saturday,Suicide-related
273183,2023,June,Saturday,Overdose
273184,2023,June,Saturday,Overdose
273185,2023,June,Saturday,Person in Crisis
273186,2023,June,Saturday,Person in Crisis
273187,2023,June,Saturday,Overdose
273188,2023,June,Saturday,Suicide-related
273189,2023,June,Saturday,Person in Crisis
273190,2023,June,Saturday,Suicide-related
273191,2023,June,Saturday,Person in Crisis
273192,2023,June,Saturday,Suicide-related
273193,2023,June,Saturday,Person in Crisis
273194,2023,June,Saturday,Overdose
273195,2023,June,Saturday,Overdose
273196,2023,June,Sunday,Person in Crisis
273197,2023,June,Sunday,Person in Crisis
273198,2023,June,Sunday,Overdose
273199,2023,June,Sunday,Person in Crisis
273200,2023,June,Sunday,Suicide-related
273201,2023,June,Sunday,Person in Crisis
273202,2023,June,Sunday,Suicide-related
273203,2023,June,Sunday,Suicide-related
273204,2023,June,Sunday,Overdose
273205,2023,June,Sunday,Person in Crisis
273206,2023,June,Sunday,Person in Crisis
273207,2023,June,Sunday,Suicide-related
273208,2023,June,Sunday,Person in Crisis
273209,2023,June,Sunday,Suicide-related
273210,2023,June,Sunday,Overdose
273211,2023,June,Sunday,Suicide-related
273212,2023,June,Sunday,Suicide-related
273213,2023,June,Sunday,Suicide-related
273214,2023,June,Sunday,Overdose
273215,2023,June,Sunday,Overdose
273216,2023,June,Sunday,Person in Crisis
273217,2023,June,Sunday,Overdose
273218,2023,June,Sunday,Suicide-related
273219,2023,June,Sunday,Overdose
273220,2023,June,Sunday,Person in Crisis
273221,2023,June,Sunday,Overdose
273222,2023,June,Sunday,Person in Crisis
273223,2023,June,Sunday,Suicide-related
273224,2023,June,Sunday,Person in Crisis
273225,2023,June,Sunday,Person in Crisis
273226,2023,June,Sunday,Person in Crisis
273227,2023,June,Sunday,Person in Crisis
273228,2023,June,Sunday,Person in Crisis
273229,2023,June,Sunday,Suicide-related
273230,2023,June,Sunday,Person in Crisis
273231,2023,June,Sunday,Person in Crisis
273232,2023,June,Sunday,Overdose
273233,2023,June,Sunday,Person in Crisis
273234,2023,June,Sunday,Suicide-related
273235,2023,June,Sunday,Suicide-related
273236,2023,June,Sunday,Suicide-related
273237,2023,June,Sunday,Person in Crisis
273238,2023,June,Sunday,Person in Crisis
273239,2023,June,Sunday,Person in Crisis
273240,2023,June,Sunday,Suicide-related
273241,2023,June,Sunday,Overdose
273242,2023,June,Sunday,Person in Crisis
273243,2023,June,Sunday,Person in Crisis
273244,2023,June,Sunday,Suicide-related
273245,2023,June,Sunday,Person in Crisis
273246,2023,June,Sunday,Suicide-related
273247,2023,June,Sunday,Person in Crisis
273248,2023,June,Sunday,Suicide-related
273249,2023,June,Sunday,Overdose
273250,2023,June,Sunday,Person in Crisis
273251,2023,June,Sunday,Overdose
273252,2023,June,Sunday,Suicide-related
273253,2023,June,Sunday,Person in Crisis
273254,2023,June,Sunday,Suicide-related
273255,2023,June,Sunday,Suicide-related
273256,2023,June,Sunday,Person in Crisis
273257,2023,June,Sunday,Suicide-related
273258,2023,June,Sunday,Person in Crisis
273259,2023,June,Sunday,Person in Crisis
273260,2023,June,Sunday,Suicide-related
273261,2023,June,Sunday,Suicide-related
273262,2023,June,Sunday,Person in Crisis
273263,2023,June,Sunday,Suicide-related
273264,2023,June,Sunday,Overdose
273265,2023,June,Sunday,Person in Crisis
273266,2023,June,Sunday,Person in Crisis
273267,2023,June,Sunday,Suicide-related
273268,2023,June,Sunday,Suicide-related
273269,2023,June,Sunday,Person in Crisis
273270,2023,June,Sunday,Suicide-related
273271,2023,June,Sunday,Overdose
273272,2023,June,Sunday,Person in Crisis
273273,2023,June,Sunday,Suicide-related
273274,2023,June,Sunday,Suicide-related
273275,2023,June,Sunday,Overdose
273276,2023,June,Sunday,Person in Crisis
273277,2023,June,Sunday,Person in Crisis
273278,2023,June,Sunday,Overdose
273279,2023,June,Sunday,Person in Crisis
273280,2023,June,Sunday,Suicide-related
273281,2023,June,Sunday,Person in Crisis
273282,2023,June,Sunday,Suicide-related
273283,2023,June,Sunday,Person in Crisis
273284,2023,June,Sunday,Suicide-related
273285,2023,June,Sunday,Overdose
273286,2023,June,Monday,Overdose
273287,2023,June,Monday,Person in Crisis
273288,2023,June,Monday,Overdose
273289,2023,June,Monday,Person in Crisis
273290,2023,June,Monday,Person in Crisis
273291,2023,June,Monday,Suicide-related
273292,2023,June,Monday,Person in Crisis
273293,2023,June,Monday,Suicide-related
273294,2023,June,Monday,Suicide-related
273295,2023,June,Monday,Suicide-related
273296,2023,June,Monday,Suicide-related
273297,2023,June,Monday,Person in Crisis
273298,2023,June,Monday,Suicide-related
273299,2023,June,Monday,Person in Crisis
273300,2023,June,Monday,Suicide-related
273301,2023,June,Monday,Person in Crisis
273302,2023,June,Monday,Suicide-related
273303,2023,June,Monday,Overdose
273304,2023,June,Monday,Suicide-related
273305,2023,June,Monday,Overdose
273306,2023,June,Monday,Person in Crisis
273307,2023,June,Monday,Person in Crisis
273308,2023,June,Monday,Person in Crisis
273309,2023,June,Monday,Person in Crisis
273310,2023,June,Monday,Overdose
273311,2023,June,Monday,Person in Crisis
273312,2023,June,Monday,Person in Crisis
273313,2023,June,Monday,Person in Crisis
273314,2023,June,Monday,Overdose
273315,2023,June,Monday,Person in Crisis
273316,2023,June,Monday,Person in Crisis
273317,2023,June,Monday,Suicide-related
273318,2023,June,Monday,Person in Crisis
273319,2023,June,Monday,Suicide-related
273320,2023,June,Monday,Overdose
273321,2023,June,Monday,Suicide-related
273322,2023,June,Monday,Person in Crisis
273323,2023,June,Monday,Person in Crisis
273324,2023,June,Monday,Suicide-related
273325,2023,June,Monday,Person in Crisis
273326,2023,June,Monday,Suicide-related
273327,2023,June,Monday,Suicide-related
273328,2023,June,Monday,Overdose
273329,2023,June,Monday,Suicide-related
273330,2023,June,Monday,Person in Crisis
273331,2023,June,Monday,Overdose
273332,2023,June,Monday,Person in Crisis
273333,2023,June,Monday,Suicide-related
273334,2023,June,Monday,Overdose
273335,2023,June,Monday,Person in Crisis
273336,2023,June,Monday,Overdose
273337,2023,June,Monday,Suicide-related
273338,2023,June,Monday,Person in Crisis
273339,2023,June,Monday,Person in Crisis
273340,2023,June,Monday,Person in Crisis
273341,2023,June,Monday,Person in Crisis
273342,2023,June,Monday,Person in Crisis
273343,2023,June,Monday,Person in Crisis
273344,2023,June,Monday,Suicide-related
273345,2023,June,Monday,Person in Crisis
273346,2023,June,Monday,Person in Crisis
273347,2023,June,Monday,Person in Crisis
273348,2023,June,Monday,Suicide-related
273349,2023,June,Monday,Person in Crisis
273350,2023,June,Monday,Suicide-related
273351,2023,June,Monday,Person in Crisis
273352,2023,June,Monday,Overdose
273353,2023,June,Monday,Person in Crisis
273354,2023,June,Monday,Person in Crisis
273355,2023,June,Monday,Suicide-related
273356,2023,June,Monday,Person in Crisis
273357,2023,June,Monday,Suicide-related
273358,2023,June,Monday,Person in Crisis
273359,2023,June,Monday,Person in Crisis
273360,2023,June,Monday,Overdose
273361,2023,June,Monday,Overdose
273362,2023,June,Monday,Suicide-related
273363,2023,June,Monday,Suicide-related
273364,2023,June,Monday,Person in Crisis
273365,2023,June,Monday,Person in Crisis
273366,2023,June,Monday,Suicide-related
273367,2023,June,Monday,Overdose
273368,2023,June,Monday,Suicide-related
273369,2023,June,Monday,Suicide-related
273370,2023,June,Monday,Suicide-related
273371,2023,June,Monday,Suicide-related
273372,2023,June,Monday,Person in Crisis
273373,2023,June,Monday,Suicide-related
273374,2023,June,Monday,Suicide-related
273375,2023,June,Monday,Suicide-related
273376,2023,June,Monday,Person in Crisis
273377,2023,June,Monday,Person in Crisis
273378,2023,June,Monday,Suicide-related
273379,2023,June,Monday,Overdose
273380,2023,June,Monday,Overdose
273381,2023,June,Monday,Person in Crisis
273382,2023,June,Monday,Suicide-related
273383,2023,June,Monday,Person in Crisis
273384,2023,June,Monday,Person in Crisis
273385,2023,June,Monday,Person in Crisis
273386,2023,June,Monday,Person in Crisis
273387,2023,June,Monday,Person in Crisis
273388,2023,June,Monday,Person in Crisis
273389,2023,June,Monday,Person in Crisis
273390,2023,June,Monday,Overdose
273391,2023,June,Monday,Person in Crisis
273392,2023,June,Monday,Person in Crisis
273393,2023,June,Monday,Suicide-related
273394,2023,June,Monday,Suicide-related
273395,2023,June,Monday,Person in Crisis
273396,2023,June,Monday,Person in Crisis
273397,2023,June,Monday,Person in Crisis
273398,2023,June,Monday,Person in Crisis
273399,2023,June,Monday,Overdose
273400,2023,June,Tuesday,Person in Crisis
273401,2023,June,Tuesday,Suicide-related
273402,2023,June,Tuesday,Overdose
273403,2023,June,Tuesday,Suicide-related
273404,2023,June,Tuesday,Suicide-related
273405,2023,June,Tuesday,Person in Crisis
273406,2023,June,Tuesday,Person in Crisis
273407,2023,June,Tuesday,Suicide-related
273408,2023,June,Tuesday,Person in Crisis
273409,2023,June,Tuesday,Person in Crisis
273410,2023,June,Tuesday,Person in Crisis
273411,2023,June,Tuesday,Suicide-related
