objectid,event_year,event_month,event_dow,event_type
14328,2014,August,Wednesday,Overdose
14329,2014,August,Wednesday,Suicide-related
14330,2014,August,Wednesday,Person in Crisis
14331,2014,August,Wednesday,Person in Crisis
14332,2014,August,Wednesday,Person in Crisis
14333,2014,August,Wednesday,Person in Crisis
14334,2014,August,Wednesday,Overdose
14335,2014,August,Wednesday,Suicide-related
14336,2014,August,Wednesday,Person in Crisis
14337,2014,August,Wednesday,Suicide-related
14338,2014,August,Wednesday,Person in Crisis
14339,2014,August,Wednesday,Person in Crisis
14340,2014,August,Wednesday,Person in Crisis
14341,2014,August,Wednesday,Suicide-related
14342,2014,August,Wednesday,Suicide-related
14343,2014,August,Wednesday,Person in Crisis
14344,2014,August,Wednesday,Suicide-related
14345,2014,August,Wednesday,Person in Crisis
14346,2014,August,Wednesday,Person in Crisis
14347,2014,August,Wednesday,Person in Crisis
14348,2014,August,Wednesday,Suicide-related
14349,2014,August,Wednesday,Person in Crisis
14350,2014,August,Wednesday,Person in Crisis
14351,2014,August,Wednesday,Person in Crisis
14352,2014,August,Wednesday,Person in Crisis
14353,2014,August,Wednesday,Person in Crisis
14354,2014,August,Wednesday,Suicide-related
14355,2014,August,Wednesday,Suicide-related
14356,2014,August,Wednesday,Person in Crisis
14357,2014,August,Wednesday,Suicide-related
14358,2014,August,Wednesday,Person in Crisis
14359,2014,August,Wednesday,Suicide-related
14360,2014,August,Wednesday,Person in Crisis
14361,2014,August,Wednesday,Person in Crisis
14362,2014,August,Wednesday,Person in Crisis
14363,2014,August,Wednesday,Person in Crisis
14364,2014,August,Wednesday,Person in Crisis
14365,2014,August,Wednesday,Suicide-related
14366,2014,August,Wednesday,Person in Crisis
14367,2014,August,Wednesday,Suicide-related
14368,2014,August,Wednesday,Suicide-related
14369,2014,August,Wednesday,Person in Crisis
14370,2014,August,Wednesday,Suicide-related
14371,2014,August,Wednesday,Overdose
14372,2014,August,Thursday,Person in Crisis
14373,2014,August,Thursday,Person in Crisis
14374,2014,August,Thursday,Person in Crisis
14375,2014,August,Thursday,Person in Crisis
14376,2014,August,Thursday,Suicide-related
14377,2014,August,Thursday,Suicide-related
14378,2014,August,Thursday,Suicide-related
14379,2014,August,Thursday,Suicide-related
14380,2014,August,Thursday,Person in Crisis
14381,2014,August,Thursday,Person in Crisis
14382,2014,August,Thursday,Suicide-related
14383,2014,August,Thursday,Person in Crisis
14384,2014,August,Thursday,Person in Crisis
14385,2014,August,Thursday,Person in Crisis
14386,2014,August,Thursday,Person in Crisis
14387,2014,August,Thursday,Suicide-related
14388,2014,August,Thursday,Person in Crisis
14389,2014,August,Thursday,Suicide-related
14390,2014,August,Thursday,Suicide-related
14391,2014,August,Thursday,Overdose
14392,2014,August,Thursday,Suicide-related
14393,2014,August,Thursday,Person in Crisis
14394,2014,August,Thursday,Person in Crisis
14395,2014,August,Thursday,Person in Crisis
14396,2014,August,Thursday,Person in Crisis
14397,2014,August,Thursday,Person in Crisis
14398,2014,August,Thursday,Person in Crisis
14399,2014,August,Thursday,Person in Crisis
14400,2014,August,Thursday,Suicide-related
14401,2014,August,Thursday,Overdose
14402,2014,August,Thursday,Person in Crisis
14403,2014,August,Thursday,Suicide-related
14404,2014,August,Thursday,Person in Crisis
14405,2014,August,Thursday,Person in Crisis
14406,2014,August,Thursday,Person in Crisis
14407,2014,August,Thursday,Person in Crisis
14408,2014,August,Thursday,Person in Crisis
14409,2014,August,Thursday,Overdose
14410,2014,August,Thursday,Suicide-related
14411,2014,August,Thursday,Person in Crisis
14412,2014,August,Thursday,Person in Crisis
14413,2014,August,Thursday,Person in Crisis
14414,2014,August,Thursday,Overdose
14415,2014,August,Thursday,Person in Crisis
14416,2014,August,Thursday,Person in Crisis
14417,2014,August,Thursday,Suicide-related
14418,2014,August,Thursday,Person in Crisis
14419,2014,August,Thursday,Person in Crisis
14420,2014,August,Thursday,Overdose
14421,2014,August,Thursday,Suicide-related
14422,2014,August,Thursday,Person in Crisis
14423,2014,August,Thursday,Person in Crisis
14424,2014,August,Thursday,Person in Crisis
14425,2014,August,Thursday,Person in Crisis
14426,2014,August,Thursday,Person in Crisis
14427,2014,August,Thursday,Overdose
14428,2014,August,Thursday,Suicide-related
14429,2014,August,Thursday,Suicide-related
14430,2014,August,Thursday,Person in Crisis
14431,2014,August,Friday,Person in Crisis
14432,2014,August,Friday,Suicide-related
14433,2014,August,Friday,Person in Crisis
14434,2014,August,Friday,Person in Crisis
14435,2014,August,Friday,Suicide-related
14436,2014,August,Friday,Overdose
14437,2014,August,Friday,Person in Crisis
14438,2014,August,Friday,Person in Crisis
14439,2014,August,Friday,Person in Crisis
14440,2014,August,Friday,Person in Crisis
14441,2014,August,Friday,Person in Crisis
14442,2014,August,Friday,Suicide-related
14443,2014,August,Friday,Person in Crisis
14444,2014,August,Friday,Suicide-related
14445,2014,August,Friday,Person in Crisis
14446,2014,August,Friday,Person in Crisis
14447,2014,August,Friday,Overdose
14448,2014,August,Friday,Suicide-related
14449,2014,August,Friday,Person in Crisis
14450,2014,August,Friday,Person in Crisis
14451,2014,August,Friday,Person in Crisis
14452,2014,August,Friday,Suicide-related
14453,2014,August,Friday,Person in Crisis
14454,2014,August,Friday,Person in Crisis
14455,2014,August,Friday,Person in Crisis
14456,2014,August,Friday,Person in Crisis
14457,2014,August,Friday,Person in Crisis
14458,2014,August,Friday,Person in Crisis
14459,2014,August,Friday,Suicide-related
14460,2014,August,Friday,Person in Crisis
14461,2014,August,Friday,Person in Crisis
14462,2014,August,Friday,Person in Crisis
14463,2014,August,Friday,Person in Crisis
14464,2014,August,Friday,Suicide-related
14465,2014,August,Friday,Person in Crisis
14466,2014,August,Friday,Suicide-related
14467,2014,August,Friday,Person in Crisis
14468,2014,August,Friday,Person in Crisis
14469,2014,August,Friday,Overdose
14470,2014,August,Friday,Person in Crisis
14471,2014,August,Friday,Person in Crisis
14472,2014,August,Friday,Person in Crisis
14473,2014,August,Friday,Overdose
14474,2014,August,Friday,Overdose
14475,2014,August,Friday,Person in Crisis
14476,2014,August,Friday,Person in Crisis
14477,2014,August,Friday,Person in Crisis
14478,2014,August,Friday,Suicide-related
14479,2014,August,Friday,Person in Crisis
14480,2014,August,Friday,Person in Crisis
14481,2014,August,Friday,Person in Crisis
14482,2014,August,Friday,Suicide-related
14483,2014,August,Friday,Person in Crisis
14484,2014,August,Friday,Suicide-related
14485,2014,August,Friday,Person in Crisis
14486,2014,August,Friday,Overdose
14487,2014,August,Friday,Person in Crisis
14488,2014,August,Friday,Person in Crisis
14489,2014,August,Friday,Person in Crisis
14490,2014,August,Friday,Person in Crisis
14491,2014,August,Friday,Person in Crisis
14492,2014,August,Friday,Suicide-related
14493,2014,August,Friday,Person in Crisis
14494,2014,August,Saturday,Person in Crisis
14495,2014,August,Saturday,Person in Crisis
14496,2014,August,Saturday,Person in Crisis
14497,2014,August,Saturday,Person in Crisis
14498,2014,August,Saturday,Person in Crisis
14499,2014,August,Saturday,Overdose
14500,2014,August,Saturday,Person in Crisis
14501,2014,August,Saturday,Person in Crisis
14502,2014,August,Saturday,Person in Crisis
14503,2014,August,Saturday,Person in Crisis
14504,2014,August,Saturday,Person in Crisis
14505,2014,August,Saturday,Person in Crisis
14506,2014,August,Saturday,Person in Crisis
14507,2014,August,Saturday,Overdose
14508,2014,August,Saturday,Suicide-related
14509,2014,August,Saturday,Person in Crisis
14510,2014,August,Saturday,Suicide-related
14511,2014,August,Saturday,Person in Crisis
14512,2014,August,Saturday,Person in Crisis
14513,2014,August,Saturday,Suicide-related
14514,2014,August,Saturday,Overdose
14515,2014,August,Saturday,Person in Crisis
14516,2014,August,Saturday,Person in Crisis
14517,2014,August,Saturday,Person in Crisis
14518,2014,August,Saturday,Suicide-related
14519,2014,August,Saturday,Suicide-related
14520,2014,August,Saturday,Person in Crisis
14521,2014,August,Saturday,Suicide-related
14522,2014,August,Saturday,Suicide-related
14523,2014,August,Saturday,Person in Crisis
14524,2014,August,Saturday,Person in Crisis
14525,2014,August,Saturday,Person in Crisis
14526,2014,August,Saturday,Suicide-related
14527,2014,August,Saturday,Person in Crisis
14528,2014,August,Saturday,Suicide-related
14529,2014,August,Saturday,Suicide-related
14530,2014,August,Saturday,Person in Crisis
14531,2014,August,Saturday,Person in Crisis
14532,2014,August,Saturday,Person in Crisis
14533,2014,August,Saturday,Suicide-related
14534,2014,August,Saturday,Person in Crisis
14535,2014,August,Saturday,Suicide-related
14536,2014,August,Saturday,Person in Crisis
14537,2014,August,Saturday,Person in Crisis
14538,2014,August,Saturday,Suicide-related
14539,2014,August,Saturday,Person in Crisis
14540,2014,August,Saturday,Person in Crisis
14541,2014,August,Saturday,Person in Crisis
14542,2014,August,Saturday,Suicide-related
14543,2014,August,Saturday,Person in Crisis
14544,2014,August,Saturday,Suicide-related
14545,2014,August,Saturday,Suicide-related
14546,2014,August,Saturday,Overdose
14547,2014,August,Saturday,Person in Crisis
14548,2014,August,Saturday,Suicide-related
14549,2014,August,Saturday,Person in Crisis
14550,2014,August,Saturday,Person in Crisis
14551,2014,August,Saturday,Suicide-related
14552,2014,August,Saturday,Person in Crisis
14553,2014,August,Saturday,Person in Crisis
14554,2014,August,Saturday,Person in Crisis
14555,2014,August,Saturday,Person in Crisis
14556,2014,August,Saturday,Suicide-related
14557,2014,August,Saturday,Person in Crisis
14558,2014,August,Saturday,Suicide-related
14559,2014,August,Saturday,Suicide-related
14560,2014,August,Sunday,Person in Crisis
14561,2014,August,Sunday,Person in Crisis
14562,2014,August,Sunday,Overdose
14563,2014,August,Sunday,Suicide-related
14564,2014,August,Sunday,Suicide-related
14565,2014,August,Sunday,Suicide-related
14566,2014,August,Sunday,Person in Crisis
14567,2014,August,Sunday,Person in Crisis
14568,2014,August,Sunday,Suicide-related
14569,2014,August,Sunday,Suicide-related
14570,2014,August,Sunday,Person in Crisis
14571,2014,August,Sunday,Suicide-related
14572,2014,August,Sunday,Person in Crisis
14573,2014,August,Sunday,Suicide-related
14574,2014,August,Sunday,Overdose
14575,2014,August,Sunday,Person in Crisis
14576,2014,August,Sunday,Person in Crisis
14577,2014,August,Sunday,Overdose
14578,2014,August,Sunday,Suicide-related
14579,2014,August,Sunday,Person in Crisis
14580,2014,August,Sunday,Suicide-related
14581,2014,August,Sunday,Person in Crisis
14582,2014,August,Sunday,Person in Crisis
14583,2014,August,Sunday,Suicide-related
14584,2014,August,Sunday,Person in Crisis
14585,2014,August,Sunday,Suicide-related
14586,2014,August,Sunday,Person in Crisis
14587,2014,August,Sunday,Suicide-related
14588,2014,August,Sunday,Suicide-related
14589,2014,August,Sunday,Person in Crisis
14590,2014,August,Sunday,Person in Crisis
14591,2014,August,Sunday,Overdose
14592,2014,August,Sunday,Suicide-related
14593,2014,August,Sunday,Suicide-related
14594,2014,August,Sunday,Person in Crisis
14595,2014,August,Sunday,Person in Crisis
14596,2014,August,Sunday,Suicide-related
14597,2014,August,Sunday,Person in Crisis
14598,2014,August,Sunday,Suicide-related
14599,2014,August,Sunday,Overdose
14600,2014,August,Sunday,Person in Crisis
14601,2014,August,Sunday,Person in Crisis
14602,2014,August,Sunday,Person in Crisis
14603,2014,August,Sunday,Person in Crisis
14604,2014,August,Sunday,Person in Crisis
14605,2014,August,Sunday,Overdose
14606,2014,August,Sunday,Person in Crisis
14607,2014,August,Sunday,Person in Crisis
14608,2014,August,Sunday,Suicide-related
14609,2014,August,Sunday,Person in Crisis
14610,2014,August,Sunday,Person in Crisis
14611,2014,August,Sunday,Person in Crisis
14612,2014,August,Sunday,Suicide-related
14613,2014,August,Sunday,Suicide-related
14614,2014,August,Sunday,Person in Crisis
14615,2014,August,Sunday,Person in Crisis
14616,2014,August,Sunday,Suicide-related
14617,2014,August,Sunday,Person in Crisis
14618,2014,August,Sunday,Person in Crisis
14619,2014,August,Sunday,Suicide-related
14620,2014,August,Sunday,Suicide-related
14621,2014,August,Sunday,Person in Crisis
14622,2014,August,Sunday,Person in Crisis
14623,2014,August,Sunday,Suicide-related
14624,2014,August,Sunday,Person in Crisis
14625,2014,August,Sunday,Suicide-related
14626,2014,August,Sunday,Person in Crisis
14627,2014,August,Sunday,Person in Crisis
14628,2014,August,Sunday,Overdose
14629,2014,August,Sunday,Suicide-related
14630,2014,August,Sunday,Suicide-related
14631,2014,August,Sunday,Person in Crisis
14632,2014,August,Sunday,Person in Crisis
14633,2014,September,Monday,Suicide-related
14634,2014,September,Monday,Person in Crisis
14635,2014,September,Monday,Person in Crisis
14636,2014,September,Monday,Person in Crisis
14637,2014,September,Monday,Person in Crisis
14638,2014,September,Monday,Suicide-related
14639,2014,September,Monday,Suicide-related
14640,2014,September,Monday,Suicide-related
14641,2014,September,Monday,Suicide-related
14642,2014,September,Monday,Person in Crisis
14643,2014,September,Monday,Suicide-related
14644,2014,September,Monday,Person in Crisis
14645,2014,September,Monday,Overdose
14646,2014,September,Monday,Overdose
14647,2014,September,Monday,Suicide-related
14648,2014,September,Monday,Overdose
14649,2014,September,Monday,Suicide-related
14650,2014,September,Monday,Suicide-related
14651,2014,September,Monday,Person in Crisis
14652,2014,September,Monday,Suicide-related
14653,2014,September,Monday,Person in Crisis
14654,2014,September,Monday,Overdose
14655,2014,September,Monday,Suicide-related
14656,2014,September,Monday,Person in Crisis
14657,2014,September,Monday,Person in Crisis
14658,2014,September,Monday,Person in Crisis
14659,2014,September,Monday,Person in Crisis
14660,2014,September,Monday,Suicide-related
14661,2014,September,Monday,Suicide-related
14662,2014,September,Monday,Suicide-related
14663,2014,September,Monday,Person in Crisis
14664,2014,September,Monday,Suicide-related
14665,2014,September,Monday,Suicide-related
14666,2014,September,Monday,Person in Crisis
14667,2014,September,Monday,Suicide-related
14668,2014,September,Monday,Suicide-related
14669,2014,September,Monday,Person in Crisis
14670,2014,September,Monday,Person in Crisis
14671,2014,September,Monday,Overdose
14672,2014,September,Monday,Person in Crisis
14673,2014,September,Monday,Person in Crisis
14674,2014,September,Monday,Overdose
14675,2014,September,Monday,Person in Crisis
14676,2014,September,Monday,Person in Crisis
14677,2014,September,Monday,Person in Crisis
14678,2014,September,Monday,Suicide-related
14679,2014,September,Monday,Person in Crisis
14680,2014,September,Monday,Person in Crisis
14681,2014,September,Monday,Person in Crisis
14682,2014,September,Monday,Suicide-related
14683,2014,September,Monday,Person in Crisis
14684,2014,September,Monday,Suicide-related
14685,2014,September,Monday,Person in Crisis
14686,2014,September,Monday,Person in Crisis
14687,2014,September,Monday,Overdose
14688,2014,September,Monday,Person in Crisis
14689,2014,September,Monday,Person in Crisis
14690,2014,September,Monday,Person in Crisis
14691,2014,September,Monday,Suicide-related
14692,2014,September,Tuesday,Person in Crisis
14693,2014,September,Tuesday,Person in Crisis
14694,2014,September,Tuesday,Person in Crisis
14695,2014,September,Tuesday,Person in Crisis
14696,2014,September,Tuesday,Person in Crisis
14697,2014,September,Tuesday,Suicide-related
14698,2014,September,Tuesday,Person in Crisis
14699,2014,September,Tuesday,Overdose
14700,2014,September,Tuesday,Person in Crisis
14701,2014,September,Tuesday,Person in Crisis
14702,2014,September,Tuesday,Person in Crisis
14703,2014,September,Tuesday,Suicide-related
14704,2014,September,Tuesday,Person in Crisis
14705,2014,September,Tuesday,Person in Crisis
14706,2014,September,Tuesday,Person in Crisis
14707,2014,September,Tuesday,Suicide-related
14708,2014,September,Tuesday,Suicide-related
14709,2014,September,Tuesday,Person in Crisis
14710,2014,September,Tuesday,Person in Crisis
14711,2014,September,Tuesday,Person in Crisis
14712,2014,September,Tuesday,Person in Crisis
14713,2014,September,Tuesday,Person in Crisis
14714,2014,September,Tuesday,Person in Crisis
14715,2014,September,Tuesday,Person in Crisis
14716,2014,September,Tuesday,Suicide-related
14717,2014,September,Tuesday,Suicide-related
14718,2014,September,Tuesday,Overdose
14719,2014,September,Tuesday,Person in Crisis
14720,2014,September,Tuesday,Person in Crisis
14721,2014,September,Tuesday,Suicide-related
14722,2014,September,Tuesday,Overdose
14723,2014,September,Tuesday,Suicide-related
14724,2014,September,Tuesday,Person in Crisis
14725,2014,September,Tuesday,Person in Crisis
14726,2014,September,Tuesday,Suicide-related
14727,2014,September,Tuesday,Person in Crisis
14728,2014,September,Tuesday,Person in Crisis
14729,2014,September,Tuesday,Person in Crisis
14730,2014,September,Tuesday,Person in Crisis
14731,2014,September,Tuesday,Person in Crisis
14732,2014,September,Tuesday,Person in Crisis
14733,2014,September,Tuesday,Suicide-related
14734,2014,September,Tuesday,Overdose
14735,2014,September,Tuesday,Person in Crisis
14736,2014,September,Tuesday,Person in Crisis
14737,2014,September,Tuesday,Person in Crisis
14738,2014,September,Tuesday,Suicide-related
14739,2014,September,Tuesday,Person in Crisis
14740,2014,September,Tuesday,Person in Crisis
14741,2014,September,Tuesday,Person in Crisis
14742,2014,September,Tuesday,Person in Crisis
14743,2014,September,Tuesday,Person in Crisis
14744,2014,September,Tuesday,Suicide-related
14745,2014,September,Tuesday,Suicide-related
14746,2014,September,Tuesday,Suicide-related
14747,2014,September,Tuesday,Person in Crisis
14748,2014,September,Tuesday,Overdose
14749,2014,September,Tuesday,Person in Crisis
14750,2014,September,Tuesday,Overdose
14751,2014,September,Tuesday,Person in Crisis
14752,2014,September,Tuesday,Person in Crisis
14753,2014,September,Tuesday,Person in Crisis
14754,2014,September,Tuesday,Person in Crisis
14755,2014,September,Wednesday,Person in Crisis
14756,2014,September,Wednesday,Person in Crisis
14757,2014,September,Wednesday,Person in Crisis
14758,2014,September,Wednesday,Person in Crisis
14759,2014,September,Wednesday,Person in Crisis
14760,2014,September,Wednesday,Overdose
14761,2014,September,Wednesday,Person in Crisis
14762,2014,September,Wednesday,Person in Crisis
14763,2014,September,Wednesday,Person in Crisis
14764,2014,September,Wednesday,Person in Crisis
14765,2014,September,Wednesday,Person in Crisis
14766,2014,September,Wednesday,Person in Crisis
14767,2014,September,Wednesday,Person in Crisis
14768,2014,September,Wednesday,Person in Crisis
14769,2014,September,Wednesday,Suicide-related
14770,2014,September,Wednesday,Overdose
14771,2014,September,Wednesday,Person in Crisis
14772,2014,September,Wednesday,Person in Crisis
14773,2014,September,Wednesday,Person in Crisis
14774,2014,September,Wednesday,Suicide-related
14775,2014,September,Wednesday,Person in Crisis
14776,2014,September,Wednesday,Suicide-related
14777,2014,September,Wednesday,Suicide-related
14778,2014,September,Wednesday,Person in Crisis
14779,2014,September,Wednesday,Person in Crisis
14780,2014,September,Wednesday,Person in Crisis
14781,2014,September,Wednesday,Person in Crisis
14782,2014,September,Wednesday,Person in Crisis
14783,2014,September,Wednesday,Suicide-related
14784,2014,September,Wednesday,Suicide-related
14785,2014,September,Wednesday,Person in Crisis
14786,2014,September,Wednesday,Suicide-related
14787,2014,September,Wednesday,Person in Crisis
14788,2014,September,Wednesday,Suicide-related
14789,2014,September,Wednesday,Person in Crisis
14790,2014,September,Wednesday,Suicide-related
14791,2014,September,Wednesday,Suicide-related
14792,2014,September,Wednesday,Person in Crisis
14793,2014,September,Wednesday,Person in Crisis
14794,2014,September,Wednesday,Person in Crisis
14795,2014,September,Wednesday,Person in Crisis
14796,2014,September,Wednesday,Person in Crisis
14797,2014,September,Wednesday,Suicide-related
14798,2014,September,Wednesday,Person in Crisis
14799,2014,September,Wednesday,Person in Crisis
14800,2014,September,Wednesday,Person in Crisis
14801,2014,September,Wednesday,Suicide-related
14802,2014,September,Wednesday,Person in Crisis
14803,2014,September,Wednesday,Overdose
14804,2014,September,Wednesday,Person in Crisis
14805,2014,September,Wednesday,Suicide-related
14806,2014,September,Wednesday,Person in Crisis
14807,2014,September,Wednesday,Person in Crisis
14808,2014,September,Wednesday,Person in Crisis
14809,2014,September,Wednesday,Person in Crisis
14810,2014,September,Wednesday,Person in Crisis
14811,2014,September,Thursday,Person in Crisis
14812,2014,September,Thursday,Person in Crisis
14813,2014,September,Thursday,Person in Crisis
14814,2014,September,Thursday,Person in Crisis
14815,2014,September,Thursday,Person in Crisis
14816,2014,September,Thursday,Person in Crisis
14817,2014,September,Thursday,Person in Crisis
14818,2014,September,Thursday,Person in Crisis
14819,2014,September,Thursday,Person in Crisis
14820,2014,September,Thursday,Person in Crisis
14821,2014,September,Thursday,Person in Crisis
14822,2014,September,Thursday,Person in Crisis
14823,2014,September,Thursday,Person in Crisis
14824,2014,September,Thursday,Person in Crisis
14825,2014,September,Thursday,Person in Crisis
14826,2014,September,Thursday,Person in Crisis
14827,2014,September,Thursday,Person in Crisis
14828,2014,September,Thursday,Person in Crisis
14829,2014,September,Thursday,Person in Crisis
14830,2014,September,Thursday,Person in Crisis
14831,2014,September,Thursday,Person in Crisis
14832,2014,September,Thursday,Person in Crisis
14833,2014,September,Thursday,Person in Crisis
14834,2014,September,Thursday,Person in Crisis
14835,2014,September,Thursday,Suicide-related
14836,2014,September,Thursday,Suicide-related
14837,2014,September,Thursday,Suicide-related
14838,2014,September,Thursday,Person in Crisis
14839,2014,September,Thursday,Suicide-related
14840,2014,September,Thursday,Suicide-related
14841,2014,September,Thursday,Suicide-related
14842,2014,September,Thursday,Suicide-related
14843,2014,September,Thursday,Suicide-related
14844,2014,September,Thursday,Suicide-related
14845,2014,September,Thursday,Person in Crisis
14846,2014,September,Thursday,Person in Crisis
14847,2014,September,Thursday,Overdose
14848,2014,September,Thursday,Suicide-related
14849,2014,September,Thursday,Person in Crisis
14850,2014,September,Thursday,Suicide-related
14851,2014,September,Thursday,Person in Crisis
14852,2014,September,Thursday,Suicide-related
14853,2014,September,Thursday,Overdose
14854,2014,September,Thursday,Person in Crisis
14855,2014,September,Thursday,Person in Crisis
14856,2014,September,Thursday,Person in Crisis
14857,2014,September,Thursday,Person in Crisis
14858,2014,September,Thursday,Person in Crisis
14859,2014,September,Thursday,Person in Crisis
14860,2014,September,Thursday,Person in Crisis
14861,2014,September,Thursday,Person in Crisis
14862,2014,September,Thursday,Person in Crisis
14863,2014,September,Thursday,Person in Crisis
14864,2014,September,Thursday,Overdose
14865,2014,September,Thursday,Person in Crisis
14866,2014,September,Thursday,Person in Crisis
14867,2014,September,Thursday,Person in Crisis
14868,2014,September,Thursday,Suicide-related
14869,2014,September,Thursday,Person in Crisis
14870,2014,September,Thursday,Person in Crisis
14871,2014,September,Thursday,Person in Crisis
14872,2014,September,Thursday,Person in Crisis
14873,2014,September,Thursday,Person in Crisis
14874,2014,September,Friday,Suicide-related
14875,2014,September,Friday,Person in Crisis
14876,2014,September,Friday,Person in Crisis
14877,2014,September,Friday,Person in Crisis
14878,2014,September,Friday,Overdose
14879,2014,September,Friday,Person in Crisis
14880,2014,September,Friday,Person in Crisis
14881,2014,September,Friday,Person in Crisis
14882,2014,September,Friday,Person in Crisis
14883,2014,September,Friday,Person in Crisis
14884,2014,September,Friday,Person in Crisis
14885,2014,September,Friday,Person in Crisis
14886,2014,September,Friday,Person in Crisis
14887,2014,September,Friday,Person in Crisis
14888,2014,September,Friday,Person in Crisis
14889,2014,September,Friday,Suicide-related
14890,2014,September,Friday,Person in Crisis
14891,2014,September,Friday,Person in Crisis
14892,2014,September,Friday,Person in Crisis
14893,2014,September,Friday,Person in Crisis
14894,2014,September,Friday,Person in Crisis
14895,2014,September,Friday,Person in Crisis
14896,2014,September,Friday,Person in Crisis
14897,2014,September,Friday,Person in Crisis
14898,2014,September,Friday,Suicide-related
14899,2014,September,Friday,Person in Crisis
14900,2014,September,Friday,Person in Crisis
14901,2014,September,Friday,Person in Crisis
14902,2014,September,Friday,Person in Crisis
14903,2014,September,Friday,Person in Crisis
14904,2014,September,Friday,Suicide-related
14905,2014,September,Friday,Person in Crisis
14906,2014,September,Friday,Overdose
14907,2014,September,Friday,Suicide-related
14908,2014,September,Friday,Suicide-related
14909,2014,September,Friday,Person in Crisis
14910,2014,September,Friday,Person in Crisis
14911,2014,September,Friday,Suicide-related
14912,2014,September,Friday,Suicide-related
14913,2014,September,Friday,Person in Crisis
14914,2014,September,Friday,Suicide-related
14915,2014,September,Friday,Overdose
14916,2014,September,Friday,Person in Crisis
14917,2014,September,Friday,Person in Crisis
14918,2014,September,Friday,Overdose
14919,2014,September,Friday,Suicide-related
14920,2014,September,Friday,Person in Crisis
14921,2014,September,Friday,Overdose
14922,2014,September,Friday,Person in Crisis
14923,2014,September,Friday,Suicide-related
14924,2014,September,Friday,Person in Crisis
14925,2014,September,Friday,Person in Crisis
14926,2014,September,Friday,Person in Crisis
14927,2014,September,Friday,Person in Crisis
14928,2014,September,Friday,Person in Crisis
14929,2014,September,Friday,Person in Crisis
14930,2014,September,Friday,Person in Crisis
14931,2014,September,Friday,Person in Crisis
14932,2014,September,Friday,Suicide-related
14933,2014,September,Friday,Person in Crisis
14934,2014,September,Friday,Suicide-related
14935,2014,September,Friday,Person in Crisis
14936,2014,September,Friday,Person in Crisis
14937,2014,September,Friday,Person in Crisis
14938,2014,September,Friday,Suicide-related
14939,2014,September,Friday,Person in Crisis
14940,2014,September,Friday,Person in Crisis
14941,2014,September,Friday,Person in Crisis
14942,2014,September,Friday,Suicide-related
14943,2014,September,Saturday,Person in Crisis
14944,2014,September,Saturday,Suicide-related
14945,2014,September,Saturday,Suicide-related
14946,2014,September,Saturday,Person in Crisis
14947,2014,September,Saturday,Overdose
14948,2014,September,Saturday,Person in Crisis
14949,2014,September,Saturday,Suicide-related
14950,2014,September,Saturday,Person in Crisis
14951,2014,September,Saturday,Person in Crisis
14952,2014,September,Saturday,Person in Crisis
14953,2014,September,Saturday,Person in Crisis
14954,2014,September,Saturday,Suicide-related
14955,2014,September,Saturday,Person in Crisis
14956,2014,September,Saturday,Overdose
14957,2014,September,Saturday,Person in Crisis
14958,2014,September,Saturday,Person in Crisis
14959,2014,September,Saturday,Person in Crisis
14960,2014,September,Saturday,Person in Crisis
14961,2014,September,Saturday,Person in Crisis
14962,2014,September,Saturday,Person in Crisis
14963,2014,September,Saturday,Suicide-related
14964,2014,September,Saturday,Person in Crisis
14965,2014,September,Saturday,Suicide-related
14966,2014,September,Saturday,Person in Crisis
14967,2014,September,Saturday,Person in Crisis
14968,2014,September,Saturday,Overdose
14969,2014,September,Saturday,Person in Crisis
14970,2014,September,Saturday,Person in Crisis
14971,2014,September,Saturday,Person in Crisis
14972,2014,September,Saturday,Person in Crisis
14973,2014,September,Saturday,Overdose
14974,2014,September,Saturday,Suicide-related
14975,2014,September,Saturday,Person in Crisis
14976,2014,September,Saturday,Person in Crisis
14977,2014,September,Saturday,Suicide-related
14978,2014,September,Saturday,Overdose
14979,2014,September,Saturday,Person in Crisis
14980,2014,September,Saturday,Suicide-related
14981,2014,September,Saturday,Person in Crisis
14982,2014,September,Saturday,Suicide-related
14983,2014,September,Saturday,Overdose
14984,2014,September,Saturday,Person in Crisis
14985,2014,September,Saturday,Overdose
14986,2014,September,Saturday,Person in Crisis
14987,2014,September,Saturday,Person in Crisis
14988,2014,September,Saturday,Suicide-related
14989,2014,September,Saturday,Person in Crisis
14990,2014,September,Saturday,Suicide-related
14991,2014,September,Saturday,Suicide-related
14992,2014,September,Saturday,Suicide-related
14993,2014,September,Saturday,Person in Crisis
14994,2014,September,Saturday,Overdose
14995,2014,September,Saturday,Suicide-related
14996,2014,September,Saturday,Person in Crisis
14997,2014,September,Saturday,Overdose
14998,2014,September,Saturday,Person in Crisis
14999,2014,September,Saturday,Person in Crisis
15000,2014,September,Saturday,Person in Crisis
15001,2014,September,Saturday,Person in Crisis
15002,2014,September,Saturday,Person in Crisis
15003,2014,September,Saturday,Person in Crisis
15004,2014,September,Saturday,Suicide-related
15005,2014,September,Saturday,Person in Crisis
15006,2014,September,Saturday,Suicide-related
15007,2014,September,Saturday,Person in Crisis
15008,2014,September,Sunday,Suicide-related
15009,2014,September,Sunday,Overdose
15010,2014,September,Sunday,Person in Crisis
15011,2014,September,Sunday,Suicide-related
