objectid,event_year,event_month,event_dow,event_type
16976,2014,October,Monday,Person in Crisis
16977,2014,October,Monday,Person in Crisis
16978,2014,October,Monday,Person in Crisis
16979,2014,October,Monday,Person in Crisis
16980,2014,October,Monday,Person in Crisis
16981,2014,October,Monday,Suicide-related
16982,2014,October,Monday,Person in Crisis
16983,2014,October,Monday,Person in Crisis
16984,2014,October,Monday,Person in Crisis
16985,2014,October,Monday,Suicide-related
16986,2014,October,Monday,Person in Crisis
16987,2014,October,Monday,Person in Crisis
16988,2014,October,Monday,Person in Crisis
16989,2014,October,Monday,Person in Crisis
16990,2014,October,Monday,Person in Crisis
16991,2014,October,Monday,Person in Crisis
16992,2014,October,Monday,Suicide-related
16993,2014,October,Monday,Suicide-related
16994,2014,October,Monday,Person in Crisis
16995,2014,October,Monday,Suicide-related
16996,2014,October,Monday,Person in Crisis
16997,2014,October,Monday,Suicide-related
16998,2014,October,Monday,Suicide-related
16999,2014,October,Monday,Person in Crisis
17000,2014,October,Monday,Person in Crisis
17001,2014,October,Tuesday,Person in Crisis
17002,2014,October,Tuesday,Suicide-related
17003,2014,October,Tuesday,Person in Crisis
17004,2014,October,Tuesday,Person in Crisis
17005,2014,October,Tuesday,Person in Crisis
17006,2014,October,Tuesday,Suicide-related
17007,2014,October,Tuesday,Person in Crisis
17008,2014,October,Tuesday,Person in Crisis
17009,2014,October,Tuesday,Person in Crisis
17010,2014,October,Tuesday,Person in Crisis
17011,2014,October,Tuesday,Person in Crisis
17012,2014,October,Tuesday,Overdose
17013,2014,October,Tuesday,Person in Crisis
17014,2014,October,Tuesday,Suicide-related
17015,2014,October,Tuesday,Person in Crisis
17016,2014,October,Tuesday,Suicide-related
17017,2014,October,Tuesday,Person in Crisis
17018,2014,October,Tuesday,Overdose
17019,2014,October,Tuesday,Person in Crisis
17020,2014,October,Tuesday,Overdose
17021,2014,October,Tuesday,Suicide-related
17022,2014,October,Tuesday,Suicide-related
17023,2014,October,Tuesday,Person in Crisis
17024,2014,October,Tuesday,Person in Crisis
17025,2014,October,Tuesday,Person in Crisis
17026,2014,October,Tuesday,Person in Crisis
17027,2014,October,Tuesday,Person in Crisis
17028,2014,October,Tuesday,Person in Crisis
17029,2014,October,Tuesday,Person in Crisis
17030,2014,October,Tuesday,Person in Crisis
17031,2014,October,Tuesday,Suicide-related
17032,2014,October,Tuesday,Person in Crisis
17033,2014,October,Tuesday,Suicide-related
17034,2014,October,Tuesday,Suicide-related
17035,2014,October,Tuesday,Person in Crisis
17036,2014,October,Tuesday,Person in Crisis
17037,2014,October,Tuesday,Person in Crisis
17038,2014,October,Tuesday,Suicide-related
17039,2014,October,Tuesday,Person in Crisis
17040,2014,October,Tuesday,Overdose
17041,2014,October,Tuesday,Person in Crisis
17042,2014,October,Tuesday,Person in Crisis
17043,2014,October,Tuesday,Suicide-related
17044,2014,October,Tuesday,Suicide-related
17045,2014,October,Tuesday,Person in Crisis
17046,2014,October,Tuesday,Suicide-related
17047,2014,October,Tuesday,Person in Crisis
17048,2014,October,Tuesday,Overdose
17049,2014,October,Tuesday,Person in Crisis
17050,2014,October,Tuesday,Suicide-related
17051,2014,October,Tuesday,Suicide-related
17052,2014,October,Tuesday,Suicide-related
17053,2014,October,Tuesday,Person in Crisis
17054,2014,October,Tuesday,Person in Crisis
17055,2014,October,Tuesday,Suicide-related
17056,2014,October,Tuesday,Suicide-related
17057,2014,October,Tuesday,Suicide-related
17058,2014,October,Tuesday,Suicide-related
17059,2014,October,Tuesday,Person in Crisis
17060,2014,October,Tuesday,Person in Crisis
17061,2014,October,Tuesday,Overdose
17062,2014,October,Tuesday,Suicide-related
17063,2014,October,Tuesday,Person in Crisis
17064,2014,October,Tuesday,Person in Crisis
17065,2014,October,Tuesday,Suicide-related
17066,2014,October,Tuesday,Overdose
17067,2014,October,Tuesday,Person in Crisis
17068,2014,October,Tuesday,Person in Crisis
17069,2014,October,Tuesday,Person in Crisis
17070,2014,October,Tuesday,Person in Crisis
17071,2014,October,Tuesday,Suicide-related
17072,2014,October,Tuesday,Person in Crisis
17073,2014,October,Wednesday,Person in Crisis
17074,2014,October,Wednesday,Person in Crisis
17075,2014,October,Wednesday,Suicide-related
17076,2014,October,Wednesday,Person in Crisis
17077,2014,October,Wednesday,Person in Crisis
17078,2014,October,Wednesday,Suicide-related
17079,2014,October,Wednesday,Overdose
17080,2014,October,Wednesday,Person in Crisis
17081,2014,October,Wednesday,Person in Crisis
17082,2014,October,Wednesday,Person in Crisis
17083,2014,October,Wednesday,Person in Crisis
17084,2014,October,Wednesday,Suicide-related
17085,2014,October,Wednesday,Person in Crisis
17086,2014,October,Wednesday,Person in Crisis
17087,2014,October,Wednesday,Person in Crisis
17088,2014,October,Wednesday,Person in Crisis
17089,2014,October,Wednesday,Person in Crisis
17090,2014,October,Wednesday,Person in Crisis
17091,2014,October,Wednesday,Person in Crisis
17092,2014,October,Wednesday,Person in Crisis
17093,2014,October,Wednesday,Person in Crisis
17094,2014,October,Wednesday,Person in Crisis
17095,2014,October,Wednesday,Person in Crisis
17096,2014,October,Wednesday,Person in Crisis
17097,2014,October,Wednesday,Suicide-related
17098,2014,October,Wednesday,Person in Crisis
17099,2014,October,Wednesday,Person in Crisis
17100,2014,October,Wednesday,Suicide-related
17101,2014,October,Wednesday,Person in Crisis
17102,2014,October,Wednesday,Overdose
17103,2014,October,Wednesday,Person in Crisis
17104,2014,October,Wednesday,Person in Crisis
17105,2014,October,Wednesday,Suicide-related
17106,2014,October,Wednesday,Person in Crisis
17107,2014,October,Wednesday,Person in Crisis
17108,2014,October,Wednesday,Person in Crisis
17109,2014,October,Wednesday,Person in Crisis
17110,2014,October,Wednesday,Person in Crisis
17111,2014,October,Wednesday,Person in Crisis
17112,2014,October,Wednesday,Person in Crisis
17113,2014,October,Wednesday,Suicide-related
17114,2014,October,Wednesday,Suicide-related
17115,2014,October,Wednesday,Overdose
17116,2014,October,Wednesday,Suicide-related
17117,2014,October,Wednesday,Person in Crisis
17118,2014,October,Wednesday,Overdose
17119,2014,October,Wednesday,Person in Crisis
17120,2014,October,Wednesday,Person in Crisis
17121,2014,October,Wednesday,Suicide-related
17122,2014,October,Wednesday,Person in Crisis
17123,2014,October,Wednesday,Person in Crisis
17124,2014,October,Wednesday,Suicide-related
17125,2014,October,Wednesday,Person in Crisis
17126,2014,October,Wednesday,Person in Crisis
17127,2014,October,Wednesday,Person in Crisis
17128,2014,October,Wednesday,Person in Crisis
17129,2014,October,Wednesday,Suicide-related
17130,2014,October,Wednesday,Suicide-related
17131,2014,October,Wednesday,Person in Crisis
17132,2014,October,Wednesday,Person in Crisis
17133,2014,October,Wednesday,Person in Crisis
17134,2014,October,Wednesday,Person in Crisis
17135,2014,October,Wednesday,Person in Crisis
17136,2014,October,Wednesday,Person in Crisis
17137,2014,October,Wednesday,Suicide-related
17138,2014,October,Wednesday,Person in Crisis
17139,2014,October,Wednesday,Person in Crisis
17140,2014,October,Thursday,Suicide-related
17141,2014,October,Thursday,Suicide-related
17142,2014,October,Thursday,Person in Crisis
17143,2014,October,Thursday,Person in Crisis
17144,2014,October,Thursday,Suicide-related
17145,2014,October,Thursday,Person in Crisis
17146,2014,October,Thursday,Person in Crisis
17147,2014,October,Thursday,Person in Crisis
17148,2014,October,Thursday,Person in Crisis
17149,2014,October,Thursday,Person in Crisis
17150,2014,October,Thursday,Person in Crisis
17151,2014,October,Thursday,Person in Crisis
17152,2014,October,Thursday,Person in Crisis
17153,2014,October,Thursday,Person in Crisis
17154,2014,October,Thursday,Suicide-related
17155,2014,October,Thursday,Suicide-related
17156,2014,October,Thursday,Person in Crisis
17157,2014,October,Thursday,Overdose
17158,2014,October,Thursday,Person in Crisis
17159,2014,October,Thursday,Person in Crisis
17160,2014,October,Thursday,Person in Crisis
17161,2014,October,Thursday,Suicide-related
17162,2014,October,Thursday,Person in Crisis
17163,2014,October,Thursday,Suicide-related
17164,2014,October,Thursday,Person in Crisis
17165,2014,October,Thursday,Person in Crisis
17166,2014,October,Thursday,Suicide-related
17167,2014,October,Thursday,Person in Crisis
17168,2014,October,Thursday,Person in Crisis
17169,2014,October,Thursday,Person in Crisis
17170,2014,October,Thursday,Person in Crisis
17171,2014,October,Thursday,Person in Crisis
17172,2014,October,Thursday,Person in Crisis
17173,2014,October,Thursday,Person in Crisis
17174,2014,October,Thursday,Person in Crisis
17175,2014,October,Thursday,Suicide-related
17176,2014,October,Thursday,Person in Crisis
17177,2014,October,Thursday,Person in Crisis
17178,2014,October,Thursday,Person in Crisis
17179,2014,October,Thursday,Person in Crisis
17180,2014,October,Thursday,Suicide-related
17181,2014,October,Thursday,Suicide-related
17182,2014,October,Thursday,Person in Crisis
17183,2014,October,Thursday,Person in Crisis
17184,2014,October,Thursday,Suicide-related
17185,2014,October,Thursday,Person in Crisis
17186,2014,October,Thursday,Person in Crisis
17187,2014,October,Thursday,Person in Crisis
17188,2014,October,Thursday,Person in Crisis
17189,2014,October,Thursday,Person in Crisis
17190,2014,October,Thursday,Person in Crisis
17191,2014,October,Thursday,Person in Crisis
17192,2014,October,Thursday,Person in Crisis
17193,2014,October,Thursday,Person in Crisis
17194,2014,October,Friday,Suicide-related
17195,2014,October,Friday,Person in Crisis
17196,2014,October,Friday,Suicide-related
17197,2014,October,Friday,Overdose
17198,2014,October,Friday,Overdose
17199,2014,October,Friday,Suicide-related
17200,2014,October,Friday,Person in Crisis
17201,2014,October,Friday,Suicide-related
17202,2014,October,Friday,Person in Crisis
17203,2014,October,Friday,Suicide-related
17204,2014,October,Friday,Person in Crisis
17205,2014,October,Friday,Person in Crisis
17206,2014,October,Friday,Suicide-related
17207,2014,October,Friday,Person in Crisis
17208,2014,October,Friday,Suicide-related
17209,2014,October,Friday,Suicide-related
17210,2014,October,Friday,Person in Crisis
17211,2014,October,Friday,Suicide-related
17212,2014,October,Friday,Person in Crisis
17213,2014,October,Friday,Person in Crisis
17214,2014,October,Friday,Suicide-related
17215,2014,October,Friday,Person in Crisis
17216,2014,October,Friday,Suicide-related
17217,2014,October,Friday,Suicide-related
17218,2014,October,Friday,Person in Crisis
17219,2014,October,Friday,Person in Crisis
17220,2014,October,Friday,Person in Crisis
17221,2014,October,Friday,Person in Crisis
17222,2014,October,Friday,Suicide-related
17223,2014,October,Friday,Person in Crisis
17224,2014,October,Friday,Overdose
17225,2014,October,Friday,Suicide-related
17226,2014,October,Friday,Suicide-related
17227,2014,October,Friday,Suicide-related
17228,2014,October,Friday,Person in Crisis
17229,2014,October,Friday,Person in Crisis
17230,2014,October,Friday,Person in Crisis
17231,2014,October,Friday,Suicide-related
17232,2014,October,Friday,Person in Crisis
17233,2014,October,Friday,Suicide-related
17234,2014,October,Friday,Person in Crisis
17235,2014,October,Friday,Suicide-related
17236,2014,October,Friday,Person in Crisis
17237,2014,October,Friday,Person in Crisis
17238,2014,October,Friday,Person in Crisis
17239,2014,October,Friday,Overdose
17240,2014,October,Friday,Person in Crisis
17241,2014,October,Friday,Person in Crisis
17242,2014,October,Friday,Person in Crisis
17243,2014,October,Friday,Suicide-related
17244,2014,October,Friday,Person in Crisis
17245,2014,October,Friday,Person in Crisis
17246,2014,October,Friday,Person in Crisis
17247,2014,October,Friday,Person in Crisis
17248,2014,October,Friday,Suicide-related
17249,2014,October,Friday,Suicide-related
17250,2014,October,Friday,Suicide-related
17251,2014,October,Friday,Person in Crisis
17252,2014,October,Friday,Person in Crisis
17253,2014,October,Friday,Person in Crisis
17254,2014,October,Friday,Overdose
17255,2014,October,Friday,Person in Crisis
17256,2014,October,Friday,Person in Crisis
17257,2014,October,Friday,Person in Crisis
17258,2014,October,Friday,Suicide-related
17259,2014,October,Friday,Person in Crisis
17260,2014,October,Friday,Person in Crisis
17261,2014,October,Friday,Person in Crisis
17262,2014,October,Friday,Person in Crisis
17263,2014,October,Friday,Person in Crisis
17264,2014,October,Friday,Person in Crisis
17265,2014,October,Saturday,Overdose
17266,2014,October,Saturday,Person in Crisis
17267,2014,October,Saturday,Person in Crisis
17268,2014,October,Saturday,Person in Crisis
17269,2014,October,Saturday,Person in Crisis
17270,2014,October,Saturday,Person in Crisis
17271,2014,October,Saturday,Suicide-related
17272,2014,October,Saturday,Overdose
17273,2014,October,Saturday,Overdose
17274,2014,October,Saturday,Person in Crisis
17275,2014,October,Saturday,Person in Crisis
17276,2014,October,Saturday,Person in Crisis
17277,2014,October,Saturday,Person in Crisis
17278,2014,October,Saturday,Overdose
17279,2014,October,Saturday,Person in Crisis
17280,2014,October,Saturday,Person in Crisis
17281,2014,October,Saturday,Suicide-related
17282,2014,October,Saturday,Person in Crisis
17283,2014,October,Saturday,Suicide-related
17284,2014,October,Saturday,Suicide-related
17285,2014,October,Saturday,Person in Crisis
17286,2014,October,Saturday,Person in Crisis
17287,2014,October,Saturday,Person in Crisis
17288,2014,October,Saturday,Suicide-related
17289,2014,October,Saturday,Person in Crisis
17290,2014,October,Saturday,Person in Crisis
17291,2014,October,Saturday,Person in Crisis
17292,2014,October,Saturday,Suicide-related
17293,2014,October,Saturday,Person in Crisis
17294,2014,October,Saturday,Suicide-related
17295,2014,October,Saturday,Person in Crisis
17296,2014,October,Saturday,Person in Crisis
17297,2014,October,Saturday,Person in Crisis
17298,2014,October,Saturday,Person in Crisis
17299,2014,October,Saturday,Person in Crisis
17300,2014,October,Saturday,Person in Crisis
17301,2014,October,Saturday,Person in Crisis
17302,2014,October,Saturday,Suicide-related
17303,2014,October,Saturday,Suicide-related
17304,2014,October,Saturday,Suicide-related
17305,2014,October,Saturday,Suicide-related
17306,2014,October,Saturday,Person in Crisis
17307,2014,October,Saturday,Suicide-related
17308,2014,October,Saturday,Suicide-related
17309,2014,October,Saturday,Person in Crisis
17310,2014,October,Saturday,Person in Crisis
17311,2014,October,Saturday,Suicide-related
17312,2014,October,Sunday,Suicide-related
17313,2014,October,Sunday,Person in Crisis
17314,2014,October,Sunday,Person in Crisis
17315,2014,October,Sunday,Suicide-related
17316,2014,October,Sunday,Person in Crisis
17317,2014,October,Sunday,Overdose
17318,2014,October,Sunday,Person in Crisis
17319,2014,October,Sunday,Person in Crisis
17320,2014,October,Sunday,Suicide-related
17321,2014,October,Sunday,Suicide-related
17322,2014,October,Sunday,Suicide-related
17323,2014,October,Sunday,Overdose
17324,2014,October,Sunday,Suicide-related
17325,2014,October,Sunday,Person in Crisis
17326,2014,October,Sunday,Overdose
17327,2014,October,Sunday,Person in Crisis
17328,2014,October,Sunday,Person in Crisis
17329,2014,October,Sunday,Person in Crisis
17330,2014,October,Sunday,Person in Crisis
17331,2014,October,Sunday,Person in Crisis
17332,2014,October,Sunday,Person in Crisis
17333,2014,October,Sunday,Suicide-related
17334,2014,October,Sunday,Person in Crisis
17335,2014,October,Sunday,Suicide-related
17336,2014,October,Sunday,Suicide-related
17337,2014,October,Sunday,Person in Crisis
17338,2014,October,Sunday,Suicide-related
17339,2014,October,Sunday,Suicide-related
17340,2014,October,Sunday,Suicide-related
17341,2014,October,Sunday,Person in Crisis
17342,2014,October,Sunday,Suicide-related
17343,2014,October,Sunday,Person in Crisis
17344,2014,October,Sunday,Person in Crisis
17345,2014,October,Sunday,Person in Crisis
17346,2014,October,Sunday,Suicide-related
17347,2014,October,Sunday,Suicide-related
17348,2014,October,Sunday,Person in Crisis
17349,2014,October,Sunday,Suicide-related
17350,2014,October,Sunday,Person in Crisis
17351,2014,October,Sunday,Person in Crisis
17352,2014,October,Sunday,Person in Crisis
17353,2014,October,Sunday,Person in Crisis
17354,2014,October,Sunday,Suicide-related
17355,2014,October,Sunday,Overdose
17356,2014,October,Sunday,Suicide-related
17357,2014,October,Sunday,Person in Crisis
17358,2014,October,Sunday,Suicide-related
17359,2014,October,Sunday,Person in Crisis
17360,2014,October,Sunday,Person in Crisis
17361,2014,October,Sunday,Overdose
17362,2014,October,Sunday,Suicide-related
17363,2014,October,Sunday,Person in Crisis
17364,2014,October,Sunday,Person in Crisis
17365,2014,October,Monday,Person in Crisis
17366,2014,October,Monday,Person in Crisis
17367,2014,October,Monday,Person in Crisis
17368,2014,October,Monday,Overdose
17369,2014,October,Monday,Person in Crisis
17370,2014,October,Monday,Suicide-related
17371,2014,October,Monday,Person in Crisis
17372,2014,October,Monday,Person in Crisis
17373,2014,October,Monday,Suicide-related
17374,2014,October,Monday,Person in Crisis
17375,2014,October,Monday,Person in Crisis
17376,2014,October,Monday,Person in Crisis
17377,2014,October,Monday,Suicide-related
17378,2014,October,Monday,Person in Crisis
17379,2014,October,Monday,Suicide-related
17380,2014,October,Monday,Person in Crisis
17381,2014,October,Monday,Person in Crisis
17382,2014,October,Monday,Suicide-related
17383,2014,October,Monday,Person in Crisis
17384,2014,October,Monday,Person in Crisis
17385,2014,October,Monday,Person in Crisis
17386,2014,October,Monday,Suicide-related
17387,2014,October,Monday,Suicide-related
17388,2014,October,Monday,Suicide-related
17389,2014,October,Monday,Overdose
17390,2014,October,Monday,Person in Crisis
17391,2014,October,Monday,Suicide-related
17392,2014,October,Monday,Person in Crisis
17393,2014,October,Monday,Person in Crisis
17394,2014,October,Monday,Person in Crisis
17395,2014,October,Monday,Person in Crisis
17396,2014,October,Monday,Person in Crisis
17397,2014,October,Monday,Person in Crisis
17398,2014,October,Monday,Person in Crisis
17399,2014,October,Monday,Overdose
17400,2014,October,Tuesday,Suicide-related
17401,2014,October,Tuesday,Person in Crisis
17402,2014,October,Tuesday,Suicide-related
17403,2014,October,Tuesday,Suicide-related
17404,2014,October,Tuesday,Person in Crisis
17405,2014,October,Tuesday,Suicide-related
17406,2014,October,Tuesday,Person in Crisis
17407,2014,October,Tuesday,Person in Crisis
17408,2014,October,Tuesday,Suicide-related
17409,2014,October,Tuesday,Person in Crisis
17410,2014,October,Tuesday,Person in Crisis
17411,2014,October,Tuesday,Suicide-related
17412,2014,October,Tuesday,Suicide-related
17413,2014,October,Tuesday,Overdose
17414,2014,October,Tuesday,Person in Crisis
17415,2014,October,Tuesday,Person in Crisis
17416,2014,October,Tuesday,Person in Crisis
17417,2014,October,Tuesday,Person in Crisis
17418,2014,October,Tuesday,Person in Crisis
17419,2014,October,Tuesday,Person in Crisis
17420,2014,October,Tuesday,Person in Crisis
17421,2014,October,Tuesday,Person in Crisis
17422,2014,October,Tuesday,Suicide-related
17423,2014,October,Tuesday,Overdose
17424,2014,October,Tuesday,Person in Crisis
17425,2014,October,Tuesday,Person in Crisis
17426,2014,October,Tuesday,Person in Crisis
17427,2014,October,Tuesday,Person in Crisis
17428,2014,October,Tuesday,Person in Crisis
17429,2014,October,Tuesday,Suicide-related
17430,2014,October,Tuesday,Person in Crisis
17431,2014,October,Tuesday,Overdose
17432,2014,October,Tuesday,Suicide-related
17433,2014,October,Tuesday,Person in Crisis
17434,2014,October,Tuesday,Suicide-related
17435,2014,October,Tuesday,Person in Crisis
17436,2014,October,Tuesday,Suicide-related
17437,2014,October,Tuesday,Overdose
17438,2014,October,Tuesday,Suicide-related
17439,2014,October,Tuesday,Person in Crisis
17440,2014,October,Tuesday,Suicide-related
17441,2014,October,Tuesday,Suicide-related
17442,2014,October,Tuesday,Suicide-related
17443,2014,October,Tuesday,Person in Crisis
17444,2014,October,Tuesday,Suicide-related
17445,2014,October,Tuesday,Overdose
17446,2014,October,Tuesday,Suicide-related
17447,2014,October,Tuesday,Person in Crisis
17448,2014,October,Tuesday,Person in Crisis
17449,2014,October,Tuesday,Suicide-related
17450,2014,October,Tuesday,Person in Crisis
17451,2014,October,Tuesday,Person in Crisis
17452,2014,October,Tuesday,Person in Crisis
17453,2014,October,Tuesday,Person in Crisis
17454,2014,October,Tuesday,Person in Crisis
17455,2014,October,Tuesday,Person in Crisis
17456,2014,October,Tuesday,Suicide-related
17457,2014,October,Tuesday,Suicide-related
17458,2014,October,Tuesday,Person in Crisis
17459,2014,October,Tuesday,Suicide-related
17460,2014,October,Tuesday,Person in Crisis
17461,2014,October,Tuesday,Suicide-related
17462,2014,October,Tuesday,Suicide-related
17463,2014,October,Tuesday,Person in Crisis
17464,2014,October,Tuesday,Person in Crisis
17465,2014,October,Tuesday,Person in Crisis
17466,2014,October,Tuesday,Suicide-related
17467,2014,October,Tuesday,Person in Crisis
17468,2014,October,Tuesday,Person in Crisis
17469,2014,October,Tuesday,Person in Crisis
17470,2014,October,Tuesday,Overdose
17471,2014,October,Tuesday,Overdose
17472,2014,October,Tuesday,Suicide-related
17473,2014,October,Tuesday,Suicide-related
17474,2014,October,Tuesday,Person in Crisis
17475,2014,October,Wednesday,Suicide-related
17476,2014,October,Wednesday,Person in Crisis
17477,2014,October,Wednesday,Person in Crisis
17478,2014,October,Wednesday,Person in Crisis
17479,2014,October,Wednesday,Person in Crisis
17480,2014,October,Wednesday,Suicide-related
17481,2014,October,Wednesday,Person in Crisis
17482,2014,October,Wednesday,Person in Crisis
17483,2014,October,Wednesday,Person in Crisis
17484,2014,October,Wednesday,Person in Crisis
17485,2014,October,Wednesday,Person in Crisis
17486,2014,October,Wednesday,Person in Crisis
17487,2014,October,Wednesday,Person in Crisis
17488,2014,October,Wednesday,Suicide-related
17489,2014,October,Wednesday,Suicide-related
17490,2014,October,Wednesday,Person in Crisis
17491,2014,October,Wednesday,Suicide-related
17492,2014,October,Wednesday,Suicide-related
17493,2014,October,Wednesday,Person in Crisis
17494,2014,October,Wednesday,Suicide-related
17495,2014,October,Wednesday,Person in Crisis
17496,2014,October,Wednesday,Person in Crisis
17497,2014,October,Wednesday,Person in Crisis
17498,2014,October,Wednesday,Suicide-related
17499,2014,October,Wednesday,Person in Crisis
17500,2014,October,Wednesday,Overdose
17501,2014,October,Wednesday,Person in Crisis
17502,2014,October,Wednesday,Person in Crisis
17503,2014,October,Wednesday,Suicide-related
17504,2014,October,Wednesday,Person in Crisis
17505,2014,October,Wednesday,Suicide-related
17506,2014,October,Wednesday,Person in Crisis
17507,2014,October,Wednesday,Person in Crisis
17508,2014,October,Wednesday,Person in Crisis
17509,2014,October,Wednesday,Suicide-related
17510,2014,October,Wednesday,Overdose
17511,2014,October,Wednesday,Suicide-related
17512,2014,October,Wednesday,Person in Crisis
17513,2014,October,Wednesday,Person in Crisis
17514,2014,October,Wednesday,Overdose
17515,2014,October,Wednesday,Person in Crisis
17516,2014,October,Wednesday,Person in Crisis
17517,2014,October,Wednesday,Person in Crisis
17518,2014,October,Wednesday,Suicide-related
17519,2014,October,Wednesday,Suicide-related
17520,2014,October,Wednesday,Person in Crisis
17521,2014,October,Wednesday,Suicide-related
17522,2014,October,Wednesday,Person in Crisis
17523,2014,October,Wednesday,Suicide-related
17524,2014,October,Wednesday,Person in Crisis
17525,2014,October,Wednesday,Person in Crisis
17526,2014,October,Wednesday,Person in Crisis
17527,2014,October,Wednesday,Suicide-related
17528,2014,October,Wednesday,Person in Crisis
17529,2014,October,Wednesday,Person in Crisis
17530,2014,October,Wednesday,Person in Crisis
17531,2014,October,Wednesday,Person in Crisis
17532,2014,October,Wednesday,Person in Crisis
17533,2014,October,Wednesday,Person in Crisis
17534,2014,October,Thursday,Person in Crisis
17535,2014,October,Thursday,Person in Crisis
17536,2014,October,Thursday,Suicide-related
17537,2014,October,Thursday,Suicide-related
17538,2014,October,Thursday,Person in Crisis
17539,2014,October,Thursday,Person in Crisis
17540,2014,October,Thursday,Person in Crisis
17541,2014,October,Thursday,Overdose
17542,2014,October,Thursday,Suicide-related
17543,2014,October,Thursday,Suicide-related
17544,2014,October,Thursday,Person in Crisis
17545,2014,October,Thursday,Suicide-related
17546,2014,October,Thursday,Person in Crisis
17547,2014,October,Thursday,Suicide-related
17548,2014,October,Thursday,Person in Crisis
17549,2014,October,Thursday,Person in Crisis
17550,2014,October,Thursday,Suicide-related
17551,2014,October,Thursday,Person in Crisis
17552,2014,October,Thursday,Person in Crisis
17553,2014,October,Thursday,Suicide-related
17554,2014,October,Thursday,Person in Crisis
17555,2014,October,Thursday,Person in Crisis
17556,2014,October,Thursday,Overdose
17557,2014,October,Thursday,Suicide-related
17558,2014,October,Thursday,Suicide-related
17559,2014,October,Thursday,Person in Crisis
17560,2014,October,Thursday,Person in Crisis
17561,2014,October,Thursday,Person in Crisis
17562,2014,October,Thursday,Person in Crisis
17563,2014,October,Thursday,Person in Crisis
17564,2014,October,Thursday,Person in Crisis
17565,2014,October,Thursday,Suicide-related
17566,2014,October,Thursday,Person in Crisis
17567,2014,October,Thursday,Person in Crisis
17568,2014,October,Thursday,Suicide-related
17569,2014,October,Thursday,Person in Crisis
17570,2014,October,Thursday,Suicide-related
17571,2014,October,Thursday,Person in Crisis
17572,2014,October,Thursday,Suicide-related
17573,2014,October,Thursday,Person in Crisis
17574,2014,October,Thursday,Suicide-related
17575,2014,October,Thursday,Person in Crisis
17576,2014,October,Thursday,Overdose
17577,2014,October,Thursday,Person in Crisis
17578,2014,October,Thursday,Person in Crisis
17579,2014,October,Thursday,Person in Crisis
17580,2014,October,Thursday,Person in Crisis
17581,2014,October,Thursday,Person in Crisis
17582,2014,October,Thursday,Suicide-related
17583,2014,October,Thursday,Person in Crisis
17584,2014,October,Thursday,Suicide-related
17585,2014,October,Thursday,Person in Crisis
17586,2014,October,Thursday,Suicide-related
17587,2014,October,Thursday,Person in Crisis
17588,2014,October,Thursday,Person in Crisis
17589,2014,October,Thursday,Person in Crisis
17590,2014,October,Thursday,Person in Crisis
17591,2014,October,Thursday,Person in Crisis
17592,2014,October,Thursday,Suicide-related
17593,2014,October,Thursday,Suicide-related
17594,2014,October,Thursday,Person in Crisis
17595,2014,October,Thursday,Overdose
17596,2014,October,Thursday,Person in Crisis
17597,2014,October,Thursday,Suicide-related
17598,2014,October,Thursday,Suicide-related
17599,2014,October,Thursday,Person in Crisis
17600,2014,October,Thursday,Person in Crisis
17601,2014,October,Thursday,Suicide-related
17602,2014,October,Thursday,Person in Crisis
17603,2014,October,Friday,Suicide-related
17604,2014,October,Friday,Person in Crisis
17605,2014,October,Friday,Person in Crisis
17606,2014,October,Friday,Suicide-related
17607,2014,October,Friday,Suicide-related
17608,2014,October,Friday,Suicide-related
17609,2014,October,Friday,Person in Crisis
17610,2014,October,Friday,Person in Crisis
17611,2014,October,Friday,Suicide-related
17612,2014,October,Friday,Person in Crisis
17613,2014,October,Friday,Person in Crisis
17614,2014,October,Friday,Person in Crisis
17615,2014,October,Friday,Suicide-related
17616,2014,October,Friday,Person in Crisis
17617,2014,October,Friday,Suicide-related
17618,2014,October,Friday,Overdose
17619,2014,October,Friday,Suicide-related
17620,2014,October,Friday,Suicide-related
17621,2014,October,Friday,Suicide-related
17622,2014,October,Friday,Overdose
17623,2014,October,Friday,Person in Crisis
17624,2014,October,Friday,Suicide-related
17625,2014,October,Friday,Person in Crisis
17626,2014,October,Friday,Person in Crisis
17627,2014,October,Friday,Person in Crisis
17628,2014,October,Friday,Person in Crisis
17629,2014,October,Friday,Suicide-related
17630,2014,October,Friday,Overdose
17631,2014,October,Friday,Overdose
17632,2014,October,Friday,Person in Crisis
17633,2014,October,Friday,Person in Crisis
17634,2014,October,Friday,Person in Crisis
17635,2014,October,Friday,Suicide-related
17636,2014,October,Friday,Suicide-related
17637,2014,October,Friday,Person in Crisis
17638,2014,October,Friday,Suicide-related
17639,2014,October,Friday,Person in Crisis
17640,2014,October,Friday,Person in Crisis
17641,2014,October,Friday,Person in Crisis
17642,2014,October,Friday,Person in Crisis
17643,2014,October,Friday,Overdose
17644,2014,October,Friday,Person in Crisis
17645,2014,October,Friday,Person in Crisis
17646,2014,October,Friday,Person in Crisis
17647,2014,October,Friday,Suicide-related
17648,2014,October,Friday,Suicide-related
17649,2014,October,Friday,Suicide-related
17650,2014,October,Friday,Person in Crisis
17651,2014,October,Friday,Person in Crisis
17652,2014,October,Friday,Suicide-related
17653,2014,October,Friday,Suicide-related
